推: 327,噓: 63,分數: 264,作者: runa2 (あんた飛ばしすぎ!!),標題: [新聞] 台日大戰全民關注　綠議員陳怡君竟公然,時間: Sat Nov 23 23:24:20 2024
推: 2,噓: 0,分數: 2,作者: linces (2024/10/16),標題: [問卦] 看到棒賽時台灣總是高潮連連其他職業球,時間: Sat Nov 23 22:15:12 2024
推: 3,噓: 1,分數: 2,作者: todao (心裡有數),標題: Re: [問卦] 2000上下的防風外套？？,時間: Sun Nov 24 01:05:13 2024
推: 9,噓: 0,分數: 9,作者: amanda815625 (),標題: [問卦] 對波波醫師的關注焦點是否被轉移了？,時間: Sun Nov 24 05:37:32 2024
推: 2,噓: 0,分數: 2,作者: pennyleo (今朝有酒今朝醉),標題: Re: [問卦] 一直投觸身會怎樣,時間: Sat Nov 23 20:22:02 2024
推: 53,噓: 3,分數: 50,作者: pr9558 (Alpha-Whiskey),標題: [問卦] 「走後門」不好聽 可以怎麼優雅的改寫,時間: Sun Nov 24 08:00:58 2024
推: 14,噓: 3,分數: 11,作者: kasumi5566 (禁言の惡魔EE脊髓劍),標題: [問卦] 台籃什麼時候可以打到世界第二,時間: Sat Nov 23 21:44:40 2024
推: 0,噓: 0,分數: 0,作者: js52666 (嘻嘻☺),標題: [問卦] 越南陸客比想像中少非常多？,時間: Sun Nov 24 09:12:45 2024
推: 12,噓: 25,分數: -13,作者: ubcs (覺★青年超冒險蓋),標題: [公告] 勿發表自殺相關議題文章捏 IWIN會警告,時間: Tue Nov 19 12:39:54 2024
推: 0,噓: 0,分數: 0,作者: ray198776329 (我真的好帥),標題: [問卦] 運氣好罷了，還在挑釁中國欸,時間: Sun Nov 24 09:55:04 2024
推: 4,噓: 1,分數: 3,作者: TyuzuChou (潤潤潤),標題: [問卦] Cybertruck有機會在台灣上路嗎？,時間: Sun Nov 24 02:22:09 2024
推: 2,噓: 0,分數: 2,作者: lpbrother (LP哥(LP = Love & Peace)),標題: [新聞] 《金馬61-最佳新演員》11歲鄭又菲感謝魏,時間: Sun Nov 24 08:00:42 2024
推: 1,噓: 1,分數: 0,作者: gk1329 (),標題: [問卦] 深夜吃海膽泡麵,時間: Sun Nov 24 00:33:07 2024
推: 4,噓: 2,分數: 2,作者: pennyleo (今朝有酒今朝醉),標題: [問卦] 請問美國隊丟那麼多觸身是故意的嗎？,時間: Sun Nov 24 08:11:00 2024
推: 18,噓: 4,分數: 14,作者: b08297 (),標題: [問卦] 超商便當60元就能做幹嘛賣99元,時間: Sun Nov 24 01:26:33 2024
推: 0,噓: 1,分數: -1,作者: qwerapple (nomaman),標題: [問卦] 各位總教練們明天棒次該怎麼排？,時間: Sat Nov 23 21:36:47 2024
推: 19,噓: 16,分數: 3,作者: asppsa (橘子綠了),標題: [新聞] 賴清德首出訪「疑賴論」又起　國安人士,時間: Sun Nov 24 07:07:56 2024
推: 0,噓: 0,分數: 0,作者: iLeyaSin365 (365),標題: Re: [問卦] 台灣慘就很開心的大概是哪些人？,時間: Sat Nov 23 19:59:18 2024
推: 4,噓: 0,分數: 4,作者: k44754 (神仙索就此失傳了),標題: [問卦] 老闆:這兩天沒啥人點鍋貼~,時間: Sat Nov 23 21:04:07 2024
推: 0,噓: 0,分數: 0,作者: sulanpa (...),標題: [問卦] 說台灣棒球弱的日高中生臉腫起來了嗎,時間: Sun Nov 24 09:21:39 2024
推: 2,噓: 1,分數: 1,作者: jis0077 (一個人的輕旅行),標題: [問卦] 今天輸日本來抓戰犯了,時間: Sat Nov 23 23:33:46 2024
推: 5,噓: 2,分數: 3,作者: DOOHDLIHC (董事長),標題: [問卦] 葉舒華是不會唱歌嗎,時間: Sun Nov 24 02:13:27 2024
推: 0,噓: 0,分數: 0,作者: ak47good (陳鳥仁),標題: [新聞] 王義川遞補民進黨不分區立委 486先生嗨,時間: Sun Nov 24 09:17:58 2024
推: 29,噓: 0,分數: 29,作者: nelsony1216 (文山長跑王),標題: [爆卦] 地震,時間: Sun Nov 24 01:21:22 2024
推: 3,噓: 2,分數: 1,作者: d995511 (flcl),標題: [問卦] 麥當當還是很多人啊,時間: Sun Nov 24 07:23:48 2024
推: 0,噓: 0,分數: 0,作者: chadmu (噓之收集者查德姆),標題: [新聞] 貿易逆差達606億！中國不買白蝦「狂賣機,時間: Sun Nov 24 09:11:08 2024
推: 5,噓: 1,分數: 4,作者: xxxxqay (xxxxqay),"標題: [問卦] 現在人普遍年輕又幼稚,是因為沒結婚吧?!",時間: Sun Nov 24 00:57:39 2024
推: 112,噓: 31,分數: 81,作者: polanco (polanco),標題: [新聞] 換投事件 打破日本球界潛規則,時間: Sun Nov 24 08:00:18 2024
推: 0,噓: 0,分數: 0,作者: HD0621 (HD0621),標題: [問卦] 不動產店面是不是有行無市了？,時間: Sun Nov 24 09:30:13 2024
推: 4,噓: 3,分數: 1,作者: aabbcc520 (U質文),標題: [問卦] 33北漂處男一年只回去一次是不是太少不,時間: Sun Nov 24 07:09:28 2024
推: 3,噓: 0,分數: 3,作者: devidevi (凱特),標題: Re: [新聞] 本土、波波牙醫論戰 衛福部5點聲明強調沒,時間: Sat Nov 23 19:59:56 2024
推: 4,噓: 1,分數: 3,作者: k99t (聖誕小雞),標題: [問卦] 下禮拜的寒流幾天以後會走掉的八卦？,時間: Sat Nov 23 20:57:38 2024
推: 5,噓: 1,分數: 4,作者: pchion2002 (阿我就怕被罵阿),標題: [問卦] 台灣違規繳罰款是日常吧,時間: Sat Nov 23 23:46:40 2024
推: 23,噓: 20,分數: 3,作者: crocus (哪來的),標題: [新聞] 本土小牙醫明上街反波波醫 陳時中緩頰：,時間: Sat Nov 23 21:43:24 2024
推: 5,噓: 0,分數: 5,作者: Vitaceae (Vit),標題: [問卦] 台灣鍋貼霸主是誰？,時間: Sat Nov 23 21:28:44 2024
推: 8,噓: 3,分數: 5,作者: s72005ming (QQ),標題: [問卦] 台灣明天是王建民上場投嗎？,時間: Sun Nov 24 00:09:06 2024
推: 7,噓: 2,分數: 5,作者: nbarepeat (nbarepeat),標題: [問卦] 有沒有遇到好的女上司？,時間: Sat Nov 23 20:14:54 2024
推: 7,噓: 1,分數: 6,作者: ujmrfv (UUU),標題: [問卦] 換投罰錢就罰錢啊 酸屁,時間: Sat Nov 23 23:59:38 2024
推: 1,噓: 0,分數: 1,作者: lwt501cx (爆裂魔法Explosion！！),標題: [公告] 八卦板板規(2024.07.21),時間: Sun Jul 21 07:50:10 2024
推: 11,噓: 1,分數: 10,作者: amoyui (clom),標題: [問卦] 古代很多倭寇其實是中國海盜？,時間: Sun Nov 24 00:17:24 2024
推: 10,噓: 1,分數: 9,作者: saufu08 (saufu),標題: [問卦] 今天先這樣，我們要決戰明天冠軍賽！,時間: Sat Nov 23 21:29:02 2024
推: 21,噓: 0,分數: 21,作者: black1x2y3z (安),標題: [問卦] 如果說到「職場霸凌」第一個想到誰?,時間: Sat Nov 23 23:50:06 2024
推: 2,噓: 1,分數: 1,作者: james9806033 (西屯金城武),標題: [問卦] 今天All in日本可以吧,時間: Sun Nov 24 02:15:54 2024
推: 8,噓: 0,分數: 8,作者: Ommmmmm5566 (有人責備我們不夠深入),標題: [問卦] 如果中華隊明天拿金牌會不會覺得怪怪的,時間: Sat Nov 23 22:11:30 2024
推: 44,噓: 23,分數: 21,作者: iPodmilk (糞傳媒創辦人),標題: [問卦] 為什麼看八卦版覺得台灣像地獄,時間: Sun Nov 24 00:31:16 2024
推: 4,噓: 2,分數: 2,作者: tools (tools),標題: [問卦] 為何沒有培根飯,時間: Sun Nov 24 00:06:07 2024
推: 2,噓: 0,分數: 2,作者: ak47good (陳鳥仁),標題: Re: [問卦] 禁止檢討改進台灣缺點的是哪群人,時間: Sat Nov 23 20:21:43 2024
推: 0,噓: 0,分數: 0,作者: crocus (哪來的),標題: [新聞] 10月通膨1.69％三年半最低「民無感」！大,時間: Sun Nov 24 09:00:57 2024
推: 3,噓: 2,分數: 1,作者: jackymars5 ((                )),標題: [問卦] 這個人只能配曼蒂姐嗎？,時間: Sun Nov 24 07:46:35 2024
推: 51,噓: 3,分數: 48,作者: skn60694 (入聲),標題: [新聞] 彰化男託夢辦「公墓夜店趴」不到200人捧,時間: Sat Nov 23 20:13:05 2024
推: 2,噓: 4,分數: -2,作者: AJAPPLE (不敢吃屎魯蛇小妹),標題: [問卦] 現在中華隊很像 S2 TPA？,時間: Sat Nov 23 21:15:48 2024
推: 0,噓: 0,分數: 0,作者: longyin (龍吟很難嗎？為什麼),標題: Re: [問卦] 印度多車道高架橋只用單柱支撐 安全嗎？,時間: Sun Nov 24 09:57:25 2024
推: 7,噓: 0,分數: 7,作者: Anderson0819 (炸醬牛肉烏龍麵),標題: [問卦] 烏俄戰爭最新情報（20241122）,時間: Sat Nov 23 22:40:25 2024
推: 14,噓: 0,分數: 14,作者: leocean9816 (阿光),標題: [新聞] 疑郭智輝持股轉兒子人頭公司 藍提成立「,時間: Sun Nov 24 03:06:19 2024
推: 8,噓: 0,分數: 8,作者: z72117211 (渣到脫骨),標題: [問卦] 人類的幼崽是動物裡最弱的嗎？,時間: Sun Nov 24 02:56:05 2024
推: 20,噓: 3,分數: 17,作者: cplusplus426 (玻璃心安森),標題: [問卦] Uber外送484越來越少了,時間: Sat Nov 23 21:05:32 2024
推: 2,噓: 0,分數: 2,作者: ksxo (aa),標題: [問卦] 相信已經帶給對手很大壓力,時間: Sat Nov 23 22:05:55 2024
推: 0,噓: 0,分數: 0,作者: engineer1 (( ･胬･ﴠ)),標題: [問卦] 喜歡看甲片算隱性甲嗎？,時間: Sun Nov 24 08:49:20 2024
推: 3,噓: 0,分數: 3,作者: parttime (隱r),標題: [問卦] 不娶女友怕被女友殺掉是什麼意思？,時間: Sun Nov 24 07:03:10 2024
推: 18,噓: 0,分數: 18,作者: TCG0227 (霖澤館八兩金),標題: [問卦] GD舞台感染力怎麼那麼強？,時間: Sat Nov 23 22:08:31 2024
推: 5,噓: 0,分數: 5,作者: HDSM (Love Not Change  O'_'O),標題: [問卦] 中華隊很爛一直輸球，還好台灣隊會贏球？,時間: Sat Nov 23 21:52:50 2024
推: 2,噓: 3,分數: -1,作者: pptsuck (whip),標題: [問卦] 中華隊雖然很可惜 但也不用太擔心,時間: Sat Nov 23 21:59:01 2024
推: 0,噓: 0,分數: 0,作者: Morrislakbay (莫里斯四方報),標題: Re: [新聞] 不是謝宜容?北分署員工爆霸凌死者是｢這,時間: Sun Nov 24 09:58:40 2024
推: 0,噓: 0,分數: 0,作者: wujet09100 (噁爛臭酸肥宅),標題: [問卦] FBI的人問小女孩要不要進車子休息,時間: Sun Nov 24 10:15:59 2024
推: 0,噓: 1,分數: -1,作者: Qorqios (憑曆終續☠愚業撫結☠),標題: Re: [爆卦] 賴清德Threads發文,時間: Sat Nov 23 22:34:13 2024
推: 7,噓: 0,分數: 7,作者: girl55665566 (5566),標題: [問卦] 車輪餅沒賣芋頭口味 很不專業吧？　,時間: Sat Nov 23 23:20:37 2024
推: 8,噓: 2,分數: 6,作者: gerychen (邪惡肥宅),標題: [問卦] 如果明天日本輸了拿銀牌有多幹？,時間: Sat Nov 23 23:11:47 2024
推: 2,噓: 0,分數: 2,作者: engineer1 (( ･胬･ﴠ)),標題: [問卦] 有戲鳥師嗎？,時間: Sun Nov 24 10:10:36 2024
推: 7,噓: 0,分數: 7,作者: FL5566 (小魯妹),標題: [問卦] 為什麼單身肥宅周末如此空虛,時間: Sat Nov 23 22:34:40 2024
推: 4,噓: 2,分數: 2,作者: enrageme (史塔克布萊恩),標題: [問卦] 取日本妹子,時間: Sat Nov 23 20:08:26 2024
推: 0,噓: 0,分數: 0,作者: amanda815625 (),標題: [問卦] 大家支持犯強制性交唯一死刑嗎？,時間: Sun Nov 24 10:00:38 2024
推: 0,噓: 0,分數: 0,作者: kingmusk (馬爹利),標題: Re: [新聞] 貿易逆差達606億！中國不買白蝦「狂賣機,時間: Sun Nov 24 09:20:16 2024
推: 15,噓: 3,分數: 12,作者: words2012 (づ′・ω・),標題: [問卦] 金馬男女主角都是名不見經傳的人,時間: Sun Nov 24 01:00:44 2024
推: 8,噓: 0,分數: 8,作者: xxox (O-O),標題: [問卦] 台大醫院東址的磁磚施工到底要多久？,時間: Sat Nov 23 22:26:33 2024
推: 5,噓: 0,分數: 5,作者: lightwish (穹願),標題: [新聞] 天津醫生王克明涉活摘器官在洛杉磯被起訴,時間: Sat Nov 23 22:31:58 2024
推: 5,噓: 0,分數: 5,作者: notimenofree (裝忙真的這麼爛還怕人說6),標題: [問卦] 床墊利潤很高嗎為什麼一堆廣告,時間: Sun Nov 24 07:38:31 2024
推: 20,噓: 4,分數: 16,作者: tukimi3rd (3rd),標題: 最近有沒有gogoro強迫更新的八卦？,時間: Sun Nov 24 05:39:29 2024
推: 6,噓: 5,分數: 1,作者: playla (隨心所欲),標題: [問卦] 被全校男女告白最帥高中生,時間: Sun Nov 24 01:47:24 2024
推: 3,噓: 1,分數: 2,作者: KuoJia (奧馬哈的先知:奉孝),標題: [問卦] 如果你各位是康熙鬥得掉鰲拜嗎?,時間: Sun Nov 24 07:29:30 2024
推: 3,噓: 5,分數: -2,作者: Yirgacheffe (守住善良),標題: [新聞] 《國有器官》紐約放映獲頒獎 醫生觀影震驚,時間: Sat Nov 23 23:57:45 2024
推: 6,噓: 1,分數: 5,作者: iecju520 (台中李鐘碩),標題: [問卦] 旋律可以硬控場 為什麼不早說,時間: Sun Nov 24 01:40:13 2024
推: 4,噓: 1,分數: 3,作者: crystalvue (到哪裡不CP),標題: [問卦] 中華（台灣）隊是一軍還是二軍？,時間: Sat Nov 23 21:22:11 2024
推: 16,噓: 3,分數: 13,作者: takuminauki (史迪格里茲粉),標題: [問卦] 詹懷雲會是下一個許光漢?,時間: Sat Nov 23 21:58:29 2024
推: 35,噓: 7,分數: 28,作者: DOOHDLIHC (董事長),標題: [問卦] 四叉貓：館粉都是智障,時間: Sun Nov 24 02:33:39 2024
推: 5,噓: 1,分數: 4,作者: WeiU (台大IU),標題: [問卦] 麻辣鍋好辣哦，怎辦？,時間: Sat Nov 23 21:11:21 2024
推: 0,噓: 0,分數: 0,作者: Toyosushij (Toyosushij),標題: [新聞] 悲劇！口湖近六旬婦疑遭兒毆打後昏厥 搶,時間: Sun Nov 24 08:58:11 2024
推: 1,噓: 0,分數: 1,作者: nephrologist (內佛羅聚史特),標題: Re: [新聞] 吳崢喊恭喜「搶救王義川成功」 遭轟：知,時間: Sat Nov 23 22:32:36 2024
推: 8,噓: 0,分數: 8,作者: hihihihehehe (遠離塵囂),標題: [新聞] 帕運》穩懋再度捐助百萬 力挺台灣帕拉運動發展,時間: Sun Nov 24 00:09:38 2024
推: 10,噓: 2,分數: 8,作者: sakeya (薩琪亞),標題: [問卦] 今天台灣這場真的可以說雖敗猶榮吧?,時間: Sat Nov 23 21:33:42 2024
推: 5,噓: 1,分數: 4,作者: whiteadam (blue eyes blue),標題: [問卦] 狼人殺都是誰在玩的呀?,時間: Sun Nov 24 01:38:08 2024
推: 9,噓: 2,分數: 7,作者: hateOnas (如果我這次猜拳猜輸了),標題: [新聞] 12強賽／冠軍戰最大場直播在台中 明嗑太,時間: Sat Nov 23 21:48:08 2024
推: 34,噓: 18,分數: 16,作者: taco0910 (台南幹譙龍),標題: [問卦] 為什麼八卦版那麼多人喜歡唱衰自己人？,時間: Sat Nov 23 21:30:05 2024
推: 4,噓: 1,分數: 3,作者: Xenogeous (非洲大陸),標題: [問卦] 明天要押日本多少才夠買鍋貼?,時間: Sat Nov 23 20:36:08 2024
推: 0,噓: 0,分數: 0,作者: ggbi4zzz (釣魚王fubuki),標題: [新聞] 日委大戰「日6局內丟5分」　他再跪中華,時間: Sun Nov 24 08:46:29 2024
推: 0,噓: 0,分數: 0,作者: ralfeistein (無名的ㄈㄓ王),標題: Re: [問卦] 籃球場是無辜的,時間: Sun Nov 24 00:39:37 2024
推: 4,噓: 2,分數: 2,作者: BLACKTEA0525 (JACK),標題: [問卦] 明天我覺得比分高的有機會贏,時間: Sat Nov 23 23:01:15 2024
推: 2,噓: 0,分數: 2,作者: dnzteeqrq (過客),標題: [問卦] 有沒有GASO 組織 陳法逍 Sammy 的卦,時間: Sun Nov 24 05:54:36 2024
推: 0,噓: 0,分數: 0,作者: ps124125288 (ptt),標題: Re: [新聞] 王義川遞補民進黨不分區立委 486先生嗨,時間: Sun Nov 24 09:28:23 2024
推: 9,噓: 3,分數: 6,作者: BlueBird5566 (賴粉-青鳥56),標題: [問卦] 未完成的電影都能拿金馬獎 484很誇張,時間: Sat Nov 23 23:09:51 2024
推: 5,噓: 0,分數: 5,作者: ffreakk (),標題: [問卦] 香香的木頭邊角料可以幹嘛,時間: Sun Nov 24 00:52:27 2024
推: 32,噓: 16,分數: 16,作者: Lineage097 (狐狸壽司),標題: Re: [新聞] 9高中生機車衝合歡山 2人遭攪拌車輾死目擊學,時間: Sat Nov 23 21:14:57 2024
推: 1,噓: 0,分數: 1,作者: ralfeistein (無名的ㄈㄓ王),標題: [問卦] 還是中華隊也賭明天輸球 讓林安可轉投手?,時間: Sat Nov 23 23:13:20 2024
推: 9,噓: 0,分數: 9,作者: pp5434 (),標題: [問卦] 小時候打洛克人比現代打甚麼魂系屌多了吧,時間: Sun Nov 24 02:08:01 2024
推: 3,噓: 0,分數: 3,作者: CenaC (王葛格加油!!),標題: Re: [新聞] 台日大戰全民關注　綠議員陳怡君竟公然,時間: Sat Nov 23 23:37:46 2024
推: 19,噓: 0,分數: 19,作者: nervrain (free81622),標題: [問卦] 剛剛跟詐騙集團對罵了快10分鐘真過癮,時間: Sun Nov 24 00:27:23 2024
推: 4,噓: 0,分數: 4,作者: neos042 (neos),標題: [問卦] 為什麼Youtube 最近一堆投資廣告？,時間: Sun Nov 24 00:42:58 2024
推: 255,噓: 4,分數: 251,作者: ubcs (覺★青年超冒險蓋),標題: Fw: [公告] 請留意新註冊帳號使用信件詐騙,時間: Sat Nov  2 21:35:46 2024
推: 2,噓: 0,分數: 2,作者: z72117211 (渣到脫骨),標題: [問卦] 各位多久去按摩？,時間: Sat Nov 23 20:51:26 2024
推: 7,噓: 0,分數: 7,作者: blessbless (NJBGGS),標題: [問卦] 冬天可以瞬間起床的訣竅是？,時間: Sat Nov 23 23:57:53 2024
推: 26,噓: 5,分數: 21,作者: peterlin495 (專業果粉O'_'O),標題: [新聞] 資優女選3類組就業嘆「選錯路」工作爛　,時間: Sat Nov 23 22:20:51 2024
推: 73,噓: 4,分數: 69,作者: mucorn (MU),標題: [問卦] 日本有巫女，西方有修女，台灣有...？,時間: Sat Nov 23 21:37:26 2024
推: 21,噓: 4,分數: 17,作者: MoreLight (大文),標題: [問卦] 張曼玉有哪些代表作？,時間: Sat Nov 23 21:54:26 2024
推: 0,噓: 0,分數: 0,作者: ralfeistein (無名的ㄈㄓ王),標題: [新聞] 英電信公司推AI阿嬤反詐騙 專瞎聊浪費詐,時間: Sun Nov 24 09:25:31 2024
推: 3,噓: 2,分數: 1,作者: Su22 (裝配匠),標題: [新聞] 有圖有真相！消息壓不住 中國企業拖欠薪,時間: Sat Nov 23 20:10:32 2024
推: 7,噓: 1,分數: 6,作者: razan (僅供參考),標題: [新聞] 女友喝爛醉高雄男找兄弟共享　她見對話,時間: Sat Nov 23 23:20:36 2024
推: 9,噓: 0,分數: 9,作者: pulato16 (七股哥布林),標題: [問卦] 台北捷運發生什麼事了,時間: Sat Nov 23 20:10:56 2024
推: 3,噓: 0,分數: 3,作者: L1ON (廢文認証OK),標題: [問卦] 明天日本穩輸的八,時間: Sun Nov 24 02:32:20 2024
推: 0,噓: 0,分數: 0,作者: zzzzzzzzzzzy (壞兒瓦西里),標題: [問卦] 詐騙罰錢緩刑就好，所以可以詐騙？,時間: Sun Nov 24 09:01:25 2024
推: 12,噓: 1,分數: 11,作者: ppoor2005 (伊語),標題: [問卦] 為什麼棒球受觀注度遠大於 > 羽球,時間: Sun Nov 24 00:08:32 2024
推: 0,噓: 0,分數: 0,作者: thewtf (李珠珢我老婆),標題: [問卦] 急！龜頭沾到衛生紙清不掉怎麼辦,時間: Sun Nov 24 09:48:46 2024
推: 5,噓: 1,分數: 4,作者: monarch0301 (席哈),標題: [問卦] 壞人跟你同名同姓會讓你想改名嗎？,時間: Sun Nov 24 02:44:49 2024
推: 11,噓: 1,分數: 10,作者: Ophiuchus (尋找傳說中的廚具),標題: [新聞] 超香前警花印度選美「戰鬥值炸裂」得獎了,時間: Sat Nov 23 20:13:04 2024
推: 19,噓: 20,分數: -1,作者: LineageM (天堂M),標題: [問卦] 暴投還嬉皮笑臉是怎樣？ ,時間: Sat Nov 23 20:07:19 2024
推: 10,噓: 7,分數: 3,作者: Sinreigensou (神靈幻想),標題: Re: [新聞] 美印太司令：陸跨海峽侵台極其困難,時間: Sun Nov 24 06:05:54 2024
推: 7,噓: 2,分數: 5,作者: violetking (夢想就在前方(♂),標題: Re: [新聞] 洪申翰接任勞長：不必恭喜我 這是不能失敗,時間: Sat Nov 23 20:56:39 2024
推: 0,噓: 0,分數: 0,作者: sulanpa (...),標題: [問卦] 肥宅明天跟女同事聊12強還是金馬獎好,時間: Sun Nov 24 09:39:16 2024
推: 1,噓: 5,分數: -4,作者: APUDOOR (APUDOOR),標題: [問卦] 為啥大師兄不出來代打？,時間: Sat Nov 23 20:28:46 2024
推: 16,噓: 4,分數: 12,作者: FreedomSD (2014逮丸好人好事代表),標題: Re: [問卦] 高雄火車站也蓋太久了吧？？？,時間: Sat Nov 23 21:12:59 2024
推: 11,噓: 2,分數: 9,作者: drakd4d (NULL),標題: [問卦] 其實這場輸比較好吧？,時間: Sat Nov 23 20:59:47 2024
推: 8,噓: 0,分數: 8,作者: MeiHS (簽名檔是實話，不是笑話),"標題: [問卦] 東京巨蛋飯店,除了招待球員外誰會去住?",時間: Sun Nov 24 00:54:00 2024
推: 2,噓: 0,分數: 2,作者: rageshone (GGin),標題: [問卦] 貴婦奈奈有為中華隊加油嗎？,時間: Sun Nov 24 07:15:16 2024
推: 13,噓: 4,分數: 9,作者: leaderweb (),標題: [新聞] 菲律賓副總統語出驚人 稱已雇人刺殺總統,時間: Sat Nov 23 23:47:54 2024
推: 1,噓: 0,分數: 1,作者: cloud3455 (雲想衣裳花想容),標題: Re: [問卦] 一般來說計程車司機對國中女生沒興趣吧?,時間: Sat Nov 23 21:45:26 2024
推: 5,噓: 5,分數: 0,作者: lifesg (無價之寶),標題: [問卦] 林昀儒看台日大戰  運動員什麼球都略懂嗎,時間: Sat Nov 23 23:35:06 2024
推: 2,噓: 1,分數: 1,作者: laptic (靜夜聖林彼岸花),標題: Re: [新聞] 辯「摸生殖器是原民傳統」/族語老師猥褻,時間: Sat Nov 23 20:19:42 2024
推: 4,噓: 1,分數: 3,作者: DustToDust (活得痛快 死得年輕),標題: Re: [問卦] 拓海為什麼喜歡夏樹,時間: Sun Nov 24 03:30:47 2024
推: 27,噓: 7,分數: 20,作者: kuma525566 (毛怪),標題: [問卦] 為什麼日本投手球速幾乎都能150公里?,時間: Sat Nov 23 21:22:13 2024
推: 0,噓: 0,分數: 0,作者: GKKR (大肥宅油膩膩),標題: Re: [問卦] 台灣有多少人沒出省過？,時間: Sat Nov 23 22:55:27 2024
推: 3,噓: 4,分數: -1,作者: words2012 (づ′・ω・),標題: [問卦] 有人發現吳興國小前三字完全等於吳興國!,時間: Sun Nov 24 04:47:22 2024
推: 0,噓: 0,分數: 0,作者: zxc881230 (神槍手打手槍神),標題: [問卦] 海盜戰記的男主看了很躁 正常嗎,時間: Sun Nov 24 09:29:12 2024
推: 0,噓: 0,分數: 0,作者: chu (chu),標題: Re: [問卦] 菜市場的豆腐水 大廠牌豆漿 選誰,時間: Sun Nov 24 09:46:44 2024
推: 1,噓: 1,分數: 0,作者: xzcb2008 (可愛老娘變態貓貓=.=),標題: Re: [問卦] 爸:別做就好了 我:我離職你就不是這樣說,時間: Sat Nov 23 21:26:48 2024
推: 15,噓: 2,分數: 13,作者: Workforme (′‧ω‧‵),標題: [新聞] 荷包注意了！電動自行車未掛牌最高罰3600,時間: Sun Nov 24 06:54:33 2024
推: 0,噓: 0,分數: 0,作者: JC910 (JC910),標題: Re: [新聞] 少年無照騎車載友慘摔！水泥預拌車閃不及,時間: Sun Nov 24 04:17:13 2024
推: 10,噓: 1,分數: 9,作者: ivorysoap (ivorysoap),標題: [問卦] 有一說一 四強賽的賽制是不是不公平?,時間: Sun Nov 24 00:31:21 2024
推: 15,噓: 2,分數: 13,作者: fraternity (猴猴做歹誌),標題: [問卦] 星巴克用外帶杯，真的不能內用嗎？,時間: Sat Nov 23 20:46:42 2024
推: 3,噓: 4,分數: -1,作者: A98454 ( 阿肥是肥宅的肥),標題: [問卦] 台女484很讚,時間: Sat Nov 23 23:35:44 2024
推: 7,噓: 2,分數: 5,作者: kamehameha12 (益菌多壞菌就少),標題: [問卦] 公民老師在教選賢與能的時候不會心虛嗎？,時間: Sat Nov 23 20:10:48 2024
推: 19,噓: 0,分數: 19,作者: blueskymaple (你是不是在發球),標題: [問卦] 阿部寬也太帥了吧…,時間: Sat Nov 23 22:25:27 2024
推: 57,噓: 0,分數: 57,作者: wsp14679 (正妹),標題: [協尋] 尋人啟事 朋友的爸爸有失智老人,時間: Mon Nov 18 23:53:12 2024
推: 19,噓: 5,分數: 14,作者: MatheFuck (媽英告),標題: [問卦] 你家附近臭豆腐多少錢了？,時間: Sat Nov 23 20:52:08 2024
推: 1,噓: 0,分數: 1,作者: HDSM (Love Not Change  O'_'O),標題: [問卦] 新的舊的各種款式 各種花色任我選擇,時間: Sun Nov 24 00:32:43 2024
推: 10,噓: 6,分數: 4,作者: steven853 (steven853),標題: [問卦] 台灣有多少人沒出省過？,時間: Sat Nov 23 22:36:02 2024
推: 0,噓: 0,分數: 0,作者: xiikjuy (xiikjuy),標題: [問卦] 沒有契約精神484中華文化的一部分,時間: Sun Nov 24 09:32:06 2024
推: 1,噓: 2,分數: -1,作者: duolon (被八卦=服貿版桶 潛水ing),標題: [問卦] ===任何具賭盤規模的比賽的表面運作規則=,時間: Sat Nov 23 21:47:49 2024
推: 4,噓: 2,分數: 2,作者: Doica2445 (千千千),標題: [問卦] 認真問 金馬獎要怎麼起死回生,時間: Sat Nov 23 22:21:15 2024
推: 0,噓: 0,分數: 0,作者: jcjczx (),標題: [問卦] 十元白飯是不是絕跡了?,時間: Sun Nov 24 10:13:12 2024
推: 3,噓: 0,分數: 3,作者: echyerrr (ouoerrr),標題: [問卦] 最近怎麼一堆經營不善的詐騙？,時間: Sat Nov 23 21:01:06 2024
推: 1,噓: 1,分數: 0,作者: neil136 (八級小狂風愛小太子奶),標題: Re: [新聞] 賴清德首出訪「疑賴論」又起　國安人士,時間: Sun Nov 24 07:41:23 2024
推: 6,噓: 1,分數: 5,作者: Player02 (玩家02),標題: [問卦] 今年的金馬獎找吳慷仁跟安溥是故意的嗎？,時間: Sun Nov 24 00:19:50 2024
推: 23,噓: 0,分數: 23,作者: inmee (J),標題: [問卦] 青蘋果都什麼人在吃的?,時間: Sat Nov 23 20:40:26 2024
推: 0,噓: 0,分數: 0,作者: fly820822 (大飛哥啦),標題: [問卦] 倫理道德是不是只剩窮人遵守,時間: Sun Nov 24 09:41:48 2024
推: 20,噓: 1,分數: 19,作者: jenny780517 (Jenny),標題: [問卦] 為什麼日本人的棒球這麼強?,時間: Sat Nov 23 20:12:27 2024
推: 8,噓: 2,分數: 6,作者: skyoun (skyoun),標題: Re: [問卦] 只有我覺得謝宜容被亂黑嗎??,時間: Sat Nov 23 22:39:30 2024
推: 18,噓: 17,分數: 1,作者: zzz122eee (夜雨葵),標題: [問卦] 日本什麼時候派2軍打12強,時間: Sat Nov 23 20:23:41 2024
